wall_time,millis_ms,temp_C,rh_pct,mode,voc,nh3,hcho
2026-03-04T11:56:21.414,1266175,23.3,21.6,V,1.366,0.556,0.396
2026-03-04T11:56:22.424,1267185,23.3,21.5,V,1.364,0.557,0.396
2026-03-04T11:56:23.434,1268195,23.3,21.5,V,1.363,0.558,0.395
2026-03-04T11:56:24.444,1269205,23.3,21.5,V,1.365,0.557,0.396
2026-03-04T11:56:25.454,1270215,23.3,21.5,V,1.366,0.554,0.396
2026-03-04T11:56:26.464,1271225,23.3,21.5,V,1.364,0.558,0.396
2026-03-04T11:56:27.473,1272235,23.3,21.5,V,1.365,0.557,0.397
2026-03-04T11:56:28.484,1273245,23.3,21.5,V,1.365,0.558,0.397
2026-03-04T11:56:29.494,1274255,23.3,21.5,V,1.366,0.557,0.397
2026-03-04T11:56:30.504,1275265,23.3,21.5,V,1.37,0.557,0.397
2026-03-04T11:56:31.514,1276275,23.3,21.5,V,1.367,0.556,0.397
2026-03-04T11:56:32.524,1277285,23.3,21.5,V,1.368,0.558,0.398
2026-03-04T11:56:33.534,1278295,23.3,21.5,V,1.367,0.558,0.398
2026-03-04T11:56:34.544,1279305,23.3,21.5,V,1.367,0.557,0.397
2026-03-04T11:56:35.554,1280315,23.3,21.5,V,1.368,0.558,0.396
2026-03-04T11:56:36.564,1281325,23.3,21.5,V,1.367,0.559,0.395
2026-03-04T11:56:37.574,1282335,23.3,21.5,V,1.367,0.557,0.398
2026-03-04T11:56:38.584,1283345,23.3,21.5,V,1.367,0.557,0.396
2026-03-04T11:56:39.594,1284355,23.3,21.5,V,1.365,0.556,0.397
2026-03-04T11:56:40.603,1285365,23.3,21.5,V,1.368,0.558,0.397
2026-03-04T11:56:41.613,1286375,23.3,21.6,V,1.368,0.557,0.397
2026-03-04T11:56:42.623,1287385,23.3,21.6,V,1.364,0.558,0.398
2026-03-04T11:56:43.633,1288395,23.3,21.6,V,1.365,0.558,0.397
